page_id,page_namespace,page_title,page_restrictions,page_counter,page_is_redirect,page_is_new,page_random,page_touched,page_links_updated,page_latest,page_len,page_content_model,pr_page,pr_type,pr_level,pr_cascade,pr_user,pr_expiry,pr_id
735638,0,Gillette_(brand),,0,0,0,0.145509751581,20160704191912,20160705001700,716831010,19006,wikitext,735638,edit,autoconfirmed,0,,infinity,565681
737688,0,Tila_Tequila,,0,0,0,0.073654400685,20160707022350,20160707022351,728702679,52324,wikitext,737688,edit,autoconfirmed,0,,infinity,519318
738625,0,David_Ortiz,,0,0,0,0.844174568934,20160709173640,20160709173358,729006207,39469,wikitext,738625,edit,autoconfirmed,0,,infinity,531738
739072,0,Jinotega,,0,0,0,0.586883297929,20160704191912,20160704205938,718098835,15231,wikitext,739072,edit,autoconfirmed,0,,infinity,613864
739547,0,José_Mourinho,,1,0,0,0.830084019261,20160707182458,20160707182500,728795946,134190,wikitext,739547,edit,autoconfirmed,0,,infinity,603503
740100,0,Sakura_Haruno,,0,0,0,0.975566113822,20160630205031,20160625062648,723865854,31038,wikitext,740100,edit,autoconfirmed,0,,infinity,151754
741724,0,Scratchpad,,0,0,0,0.546712094241,20160704191912,20160705003845,721931235,469,wikitext,741724,edit,autoconfirmed,0,,20160824224311,621455
742356,0,Greater_Swiss_Mountain_Dog,,0,0,0,0.514156734345,20160705100358,20160705103200,716088060,46780,wikitext,742356,edit,autoconfirmed,0,,20170319222830,613082
742964,0,List_of_religious_populations,,0,0,0,0.606539767052,20160709175746,20160709175450,726546167,51672,wikitext,742964,edit,autoconfirmed,0,,infinity,529468
743068,0,Gift_card,,0,0,0,0.79289721036,20160629003426,20160629005756,726643487,15865,wikitext,743068,edit,autoconfirmed,0,,infinity,447630
744131,0,Hoverboard,,0,0,0,0.6871495026569999,20160708193332,20160708175111,726865873,15336,wikitext,744131,edit,autoconfirmed,0,,20161204040726,622774
745066,0,A.J._Styles,,0,0,0,0.261335292487,20160709092207,20160709092210,729025286,239918,wikitext,745066,edit,autoconfirmed,0,,20170108175427,626769
745100,0,James_and_the_Giant_Peach_(film),,0,0,0,0.532059381964,20160708234550,20160708234551,728976367,15831,wikitext,745100,edit,autoconfirmed,0,,infinity,271196
746138,0,Tengri,,0,0,0,0.101482864982,20160707024134,20160707024135,728704265,18019,wikitext,746138,edit,autoconfirmed,0,,infinity,415221
747188,0,Spinosaurus,,0,0,0,0.486634435824,20160708213119,20160708213121,728962812,61838,wikitext,747188,edit,autoconfirmed,0,,infinity,397350
747573,0,Waterboarding,,0,0,0,0.321892942452,20160708073100,20160708073124,728226084,149543,wikitext,747573,edit,autoconfirmed,0,,infinity,398640
751310,0,Ashley_Cole,,0,0,0,0.032029670678,20160709171242,20160707075612,728731034,57771,wikitext,751310,edit,autoconfirmed,0,,infinity,435038
752312,0,Shatrughan_Sinha,,0,0,0,0.624502779741,20160708073100,20160708073125,728239044,17801,wikitext,752312,edit,autoconfirmed,0,,infinity,453861
752553,0,Kevin_Federline,,0,0,0,0.904259815302,20160706133914,20160706133916,728613685,17463,wikitext,752553,edit,autoconfirmed,0,,infinity,70654
755582,0,Gary_Neville,,0,0,0,0.966914284493,20160709175103,20160705095659,727390382,67732,wikitext,755582,edit,autoconfirmed,0,,infinity,367678
758442,0,French_Bulldog,,0,0,0,0.474487338436,20160704191912,20160705001245,727549882,30688,wikitext,758442,edit,autoconfirmed,0,,20170319222744,613080
759008,0,Eye_color,,0,0,0,0.237650775927,20160709154553,20160709154302,729058207,55951,wikitext,759008,edit,autoconfirmed,0,,infinity,519764
762763,0,Baked_potato,,0,0,0,0.237156426644,20160704191912,20160705001907,726964304,12820,wikitext,762763,edit,autoconfirmed,0,,infinity,467594
763637,0,Water_fluoridation,,0,0,0,0.8431642539070001,20160702123542,20160702123543,727993917,89733,wikitext,763637,edit,autoconfirmed,0,,infinity,467142
763877,0,Jim_Jordan_(political_consultant),,0,0,0,0.40478842119,20160625061853,20160625062654,703423803,5365,wikitext,763877,edit,autoconfirmed,0,,infinity,375324
764674,0,Poliziano,,0,0,0,0.6888841947950001,20160703232911,20160703232912,728206048,16975,wikitext,764674,edit,autoconfirmed,0,,infinity,490417
766900,0,John_Boehner,,0,0,0,0.602735609562,20160708123352,20160708123506,727845466,72853,wikitext,766900,edit,autoconfirmed,0,,infinity,381900
768413,0,Ear,,0,0,0,0.776071716822751,20160710002024,20160705001252,728092166,54087,wikitext,768413,edit,autoconfirmed,0,,infinity,550877
768832,0,Technique_(album),,0,0,0,0.295015470728,20160625061853,20160625062654,726554406,22079,wikitext,768832,edit,autoconfirmed,0,,20160810043108,584776
770211,0,Larry_Di_Ianni,,0,0,0,0.490575268627,20160623144143,20160623154827,703432663,8062,wikitext,770211,edit,autoconfirmed,0,,infinity,339184
771537,0,List_of_Harry_Potter_cast_members,,0,0,0,0.653525031476,20160705231623,20160705233041,726503479,59117,wikitext,771537,edit,autoconfirmed,0,,infinity,378293
772173,0,Maria_Sharapova,,0,0,0,0.81726386343,20160709175546,20160709175459,728347662,171916,wikitext,772173,edit,autoconfirmed,0,,infinity,579507
772675,0,The_Real_World:_New_Orleans,,0,0,0,0.156071946563,20160704025749,20160704025813,721141851,31699,wikitext,772675,edit,autoconfirmed,0,,infinity,339202
773158,0,Caitlyn_Jenner,,0,0,0,0.470450581736,20160707223743,20160705222852,728516230,115283,wikitext,773158,edit,autoconfirmed,0,,infinity,563845
774968,0,Brotherhood_(New_Order_album),,0,0,0,0.578855573469,20160709162346,20160709162347,729062833,14427,wikitext,774968,edit,autoconfirmed,0,,20160810044059,584780
776049,0,Harry_Potter_and_the_Deathly_Hallows,,0,0,0,0.546132956886,20160704191912,20160705001517,725036956,77155,wikitext,776049,edit,autoconfirmed,0,,infinity,171380
780055,0,Sidney_Crosby,,0,0,0,0.399107831716,20160709003407,20160709003409,728980680,116948,wikitext,780055,edit,autoconfirmed,0,,infinity,306765
780946,0,Libpng,,0,0,0,0.536674503953,20160707133524,20160617130655,725725087,2106,wikitext,780946,edit,autoconfirmed,0,,20160717130715,624383
781729,0,Independence_Day_(United_States),,0,0,0,0.35189447289,20160706012333,20160706012335,728538678,24874,wikitext,781729,edit,autoconfirmed,0,,infinity,127732
782178,0,Ely_Sakhai,,0,0,0,0.445091873149,20160620144107,20160620150900,720162679,6134,wikitext,782178,edit,autoconfirmed,0,,infinity,326166
784781,0,Global_city,,0,0,0,0.25304460677,20160706065504,20160706065504,728576954,14205,wikitext,784781,edit,autoconfirmed,0,,infinity,440965
785587,0,Mexican_War_of_Independence,,0,0,0,0.078977984879,20160701151739,20160701155139,712682629,33631,wikitext,785587,edit,autoconfirmed,0,,infinity,548404
791271,0,New_York_Institute_of_Technology,,0,0,0,0.594793680867,20160707223743,20160706162814,725145337,113397,wikitext,791271,edit,autoconfirmed,0,,infinity,609857
795108,0,Ramesses_IV,,0,0,0,0.7840088255630001,20160704164134,20160623154904,726315180,14597,wikitext,795108,edit,autoconfirmed,0,,20161122165348,598535
795210,0,Ramesses_VIII,,0,0,0,0.383666075945,20160621115400,20160621115401,726317675,4558,wikitext,795210,edit,autoconfirmed,0,,20161123064952,598639
795617,0,Alex_McLeish,,0,0,0,0.80888495306,20160706170740,20160706170742,728638682,49115,wikitext,795617,edit,autoconfirmed,0,,infinity,544639
797883,0,Mealworm,,0,0,0,0.7801402810870001,20160704191912,20160705001847,711633277,7003,wikitext,797883,edit,autoconfirmed,0,,infinity,359401
799704,0,Iron_pillar_of_Delhi,,0,0,0,0.89210039605,20160705100358,20160705103212,726660040,25961,wikitext,799704,edit,autoconfirmed,0,,infinity,444707
800594,0,Ricardo_Quaresma,,0,0,0,0.079405284058,20160709164534,20160709162512,729062992,35261,wikitext,800594,edit,autoconfirmed,0,,infinity,375426
802146,0,Rhinoceros,,0,0,0,0.7577781619110869,20160709105645,20160709105658,725792033,56867,wikitext,802146,edit,autoconfirmed,0,,20171205214244,555906
803754,0,Kargil_War,,0,0,0,0.594788012372,20160709200816,20160709200818,729087543,105998,wikitext,803754,edit,autoconfirmed,0,,infinity,369186
804581,0,Anne_Frank,,0,0,0,0.378387809442,20160707161108,20160705103209,727333154,83103,wikitext,804581,edit,autoconfirmed,0,,infinity,327467
807040,0,Cybertron,,0,0,0,0.095085778784,20160708193915,20160708175144,716781160,69755,wikitext,807040,edit,autoconfirmed,0,,infinity,387750
807221,0,Muggsy_Bogues,,0,0,0,0.998483396135,20160708230857,20160708230907,721378185,17377,wikitext,807221,edit,autoconfirmed,0,,20160818003147,620714
807813,0,Transformers,,0,0,0,0.5784781228649999,20160705102015,20160629074414,725237869,51292,wikitext,807813,edit,autoconfirmed,0,,infinity,474361
808402,0,Mexico_national_football_team,,0,0,0,0.303495913885,20160709105804,20160709105807,729032556,81588,wikitext,808402,edit,autoconfirmed,0,,infinity,501569
810053,0,The_Black_Dahlia_Murder_(band),,0,0,0,0.19252022551,20160708043224,20160708043237,724704750,31775,wikitext,810053,edit,autoconfirmed,0,,infinity,453570
811617,0,Man-Killer,,0,0,0,0.527152611654,20160625061853,20160625062701,675051068,5439,wikitext,811617,edit,autoconfirmed,0,,infinity,416973
812724,0,South_Slavic_languages,,0,0,0,0.497890549012,20160704191912,20160705004442,715756492,34580,wikitext,812724,edit,autoconfirmed,0,,infinity,306732
816280,0,Faggot_(slang),,0,0,0,0.012667993555,20160704191912,20160705001916,727858850,22511,wikitext,816280,edit,autoconfirmed,0,,infinity,114535
817924,0,Ethnic_minorities_in_Iran,,0,0,0,0.40599522386,20160708193915,20160708175145,727284681,36703,wikitext,817924,edit,autoconfirmed,0,,infinity,214443
823073,0,Egale_Canada,,0,0,0,0.699626894528,20160706211019,20160706211020,728669244,10952,wikitext,823073,edit,autoconfirmed,0,,infinity,617513
827464,0,Chandler_Bing,,0,0,0,0.451405673498,20160708193915,20160708175145,717780503,22428,wikitext,827464,edit,autoconfirmed,0,,20160729174330,618395
827889,0,White_pride,,0,0,0,0.330009861072,20160709205226,20160709205229,729092722,13233,wikitext,827889,edit,autoconfirmed,0,,infinity,612153
832158,0,Icelanders,,0,0,0,0.495806079589,20160707202043,20160707202044,728810615,32129,wikitext,832158,edit,autoconfirmed,0,,infinity,399427
832954,0,Ross_Geller,,0,0,0,0.544905194801,20160625215559,20160625215600,726993282,28475,wikitext,832954,edit,autoconfirmed,0,,20160729174353,618397
834193,0,List_of_One_Day_International_cricket_records,,0,0,0,0.9003360270990001,20160709175757,20160709175457,726524446,69487,wikitext,834193,edit,autoconfirmed,0,,infinity,405679
838638,0,Khatri,,0,0,0,0.126357639267,20160708195136,20160708175157,714996721,14117,wikitext,838638,edit,autoconfirmed,0,,infinity,393631
838950,0,Priyanka_Chopra,,0,0,0,0.002573687119,20160706085910,20160704224256,728367234,147096,wikitext,838950,edit,autoconfirmed,0,,infinity,582489
839750,0,Gurgaon,,0,0,0,0.643806190064,20160709185146,20160709185148,729078827,37143,wikitext,839750,edit,autoconfirmed,0,,20161015192902,616669
842312,0,Dane_Cook,,0,0,0,0.569372074478,20160705100358,20160705103235,713770469,36573,wikitext,842312,edit,autoconfirmed,0,,infinity,342588
843119,0,Baseball_bat,,0,0,0,0.469854013747,20160704191912,20160705002141,725653669,20299,wikitext,843119,edit,autoconfirmed,0,,infinity,201040
844215,0,Mir-Hossein_Mousavi,,0,0,0,0.886620936862,20160705100358,20160705103230,722017301,45816,wikitext,844215,edit,autoconfirmed,0,,infinity,214445
845081,0,Texas_School_Book_Depository,,0,0,0,0.716572828459,20160704191912,20160704211123,721265403,9070,wikitext,845081,edit,autoconfirmed,0,,20161018114720,616931
845627,0,Pedo,,0,0,0,0.529970466406,20160704191912,20160705004546,724203085,3776,wikitext,845627,edit,autoconfirmed,0,,infinity,332468
845746,0,Nadine_Coyle,,0,0,0,0.9058508732849999,20160702150048,20160702150049,728009018,40157,wikitext,845746,edit,autoconfirmed,0,,infinity,558845
846757,0,Deccan_sultanates,,0,0,0,0.884296446053,20160705040608,20160705040609,728394485,28006,wikitext,846757,edit,autoconfirmed,0,,20160728155937,583151
848317,0,Violence_in_sports,,0,0,0,0.8095819846769999,20160705094550,20160705094923,722811678,52852,wikitext,848317,edit,autoconfirmed,0,,infinity,462292
849318,0,"Howard_Beach,_Queens",,0,0,0,0.472228036482,20160707223831,20160705103237,725100909,32391,wikitext,849318,edit,autoconfirmed,0,,20161213154047,623943
849952,0,Official_Opposition_Shadow_Cabinet_(United_Kingdom),,0,0,0,0.7303791696809999,20160709123737,20160709123738,729031267,3545,wikitext,849952,edit,autoconfirmed,0,,infinity,590028
851422,0,St._Mary's_Preparatory,,0,0,0,0.9456659219910001,20160708195138,20160708175158,727597122,13390,wikitext,851422,edit,autoconfirmed,0,,20160721145943,617354
851455,0,Buspirone,,0,0,0,0.541035022373,20160705072810,20160705072813,728171189,27106,wikitext,851455,edit,autoconfirmed,0,,20160710181639,615998
853432,0,Bob,,0,0,0,0.998507919719916,20160704191912,20160705002259,727504217,5287,wikitext,853432,edit,autoconfirmed,0,,infinity,526896
854210,0,Muhammad_Shah,,0,0,0,0.552513792437,20160702041023,20160702041025,727940783,39516,wikitext,854210,edit,autoconfirmed,0,,20160728160200,583159
855383,0,Dik-dik,,0,0,0,0.558914931751,20160702231917,20160702232018,722210074,8748,wikitext,855383,edit,autoconfirmed,0,,20170411000432,532887
856229,0,Scum,,0,0,0,0.32751615096583603,20160704191912,20160705004706,694517980,2641,wikitext,856229,edit,autoconfirmed,0,,infinity,348864
857051,0,Karna,,0,0,0,0.109325276273,20160705094550,20160705094635,726564705,87365,wikitext,857051,edit,autoconfirmed,0,,infinity,336713
859890,0,Neville_Southall,,0,0,0,0.684872924669,20160709163553,20160706044857,728562569,56278,wikitext,859890,edit,autoconfirmed,0,,infinity,290177
861000,0,Chrysler_B_engine,,0,0,0,0.833669909664,20160704191912,20160705002354,718688227,22035,wikitext,861000,edit,autoconfirmed,0,,infinity,600305
861327,0,APOEL_FC,,0,0,0,0.106619372082,20160709080535,20160708123128,728514323,103003,wikitext,861327,edit,autoconfirmed,0,,infinity,227342
862291,0,Gastornis,,0,0,0,0.833648883194,20160704191912,20160705002821,724794138,36885,wikitext,862291,edit,autoconfirmed,0,,infinity,559057
864233,0,Staples_High_School_(Connecticut),,0,0,0,0.913002734032,20160705233026,20160709120310,728523852,14271,wikitext,864233,edit,autoconfirmed,0,,infinity,192939
864667,0,Egyptian_pyramids,,0,0,0,0.512807761092,20160706222728,20160706200924,723057815,27725,wikitext,864667,edit,autoconfirmed,0,,infinity,330986
867945,0,2002_MTV_Movie_Awards,,0,0,0,0.401896345151,20160626093649,20160626093704,724539636,8854,wikitext,867945,edit,autoconfirmed,0,,20170609222444,623472
868529,0,Rick_Nowels,,0,0,0,0.264576253139,20160708195138,20160708175203,722282386,4559,wikitext,868529,edit,autoconfirmed,0,,20160805030448,619005
869123,0,Gastroenteritis,,0,0,0,0.5910734024790001,20160705231530,20160705231811,727602142,55847,wikitext,869123,edit,autoconfirmed,0,,infinity,466456
869383,0,Republic_(album),,0,0,0,0.708769020955,20160705231623,20160705233107,726554734,13399,wikitext,869383,edit,autoconfirmed,0,,20160810043254,584779
872235,0,"East_Flatbush,_Brooklyn",,0,0,0,0.46466424105,20160620144107,20160620150952,725267963,12947,wikitext,872235,edit,autoconfirmed,0,,20160714161757,624064
874724,0,Michael_G._Wilson,,0,0,0,0.18461614297,20160703064912,20160623155338,720195427,7692,wikitext,874724,edit,autoconfirmed,0,,infinity,385876
875477,0,Sia_Furler,,0,0,0,0.395757524947,20160704191912,20160705000702,727965318,56956,wikitext,875477,edit,autoconfirmed,0,,20160913212247,590024
875529,0,BloodRayne,,0,0,0,0.376627872873,20160708073109,20160708073138,726514535,7474,wikitext,875529,edit,autoconfirmed,0,,infinity,452461
876311,0,Kirk_Herbstreit,,0,0,0,0.725180030672,20160704191912,20160705004558,710709292,9527,wikitext,876311,edit,autoconfirmed,0,,20160805002821,607642
876916,0,Kaley_Cuoco,,0,0,0,0.048146531474,20160704191912,20160705003932,727184785,22468,wikitext,876916,edit,autoconfirmed,0,,infinity,599780
878643,0,Carmelo_Anthony,,0,0,0,0.8442547274030001,20160709131334,20160709174142,727303286,115159,wikitext,878643,edit,autoconfirmed,0,,infinity,326914
880902,0,Haifa_Wehbe,,0,0,0,0.140542995716,20160708200040,20160708175235,712300267,18213,wikitext,880902,edit,autoconfirmed,0,,20190304050812,611050
881062,0,M0n0wall,,0,0,0,0.994901938362,20160703145926,20160703150111,724774387,4873,wikitext,881062,edit,autoconfirmed,0,,20160827201526,621805
882116,0,Dharavi,,0,0,0,0.350925226394,20160706171034,20160705100151,727905966,32242,wikitext,882116,edit,autoconfirmed,0,,20160714101827,625722
882499,0,Azerbaijan_(Iran),,0,0,0,0.434104413462,20160705231623,20160705233057,728173315,106322,wikitext,882499,edit,autoconfirmed,0,,infinity,370877
882558,0,Ray_Allen,,0,0,0,0.264329558361,20160709161927,20160709054956,729007842,41286,wikitext,882558,edit,autoconfirmed,0,,20161227214636,625362
886794,0,List_of_Presidents_of_the_Philippines,,0,0,0,0.345361089655534,20160709161449,20160709161451,729061772,58083,wikitext,886794,edit,autoconfirmed,0,,20160806201613,619173
890626,0,The_Curious_Incident_of_the_Dog_in_the_Night-Time,,0,0,0,0.571077657664,20160629074322,20160629074417,721703158,31862,wikitext,890626,edit,autoconfirmed,0,,infinity,455950
891226,0,Ryan_Gosling,,0,0,0,0.150147954538,20160704191912,20160705004646,728037204,87856,wikitext,891226,edit,autoconfirmed,0,,infinity,561521
891715,0,Skittles_(confectionery),,0,0,0,0.051150152484,20160704191912,20160705002158,721479464,6103,wikitext,891715,edit,autoconfirmed,0,,infinity,360085
893798,0,Obama_(disambiguation),,0,0,0,0.965287587573088,20160704191912,20160705005245,692953940,1411,wikitext,893798,edit,autoconfirmed,0,,infinity,99298
894013,0,The_Game_(rapper),,0,0,0,0.231221615445,20160703064912,20160702200744,728047310,77309,wikitext,894013,edit,autoconfirmed,0,,infinity,303319
894461,0,Roselyn_Sánchez,,0,0,0,0.143155141335,20160704191912,20160704235647,725928576,14248,wikitext,894461,edit,autoconfirmed,0,,infinity,326613
894636,0,Robert_Doyle,,0,0,0,0.160485209506,20160702181905,20160702184140,711191623,18162,wikitext,894636,edit,autoconfirmed,0,,infinity,395391
896753,0,Truss_bridge,,0,0,0,0.8462173863529999,20160708134027,20160708134029,728908413,36510,wikitext,896753,edit,autoconfirmed,0,,20160808134026,626738
897496,0,Underoath,,0,0,0,0.146834765164,20160705231623,20160705233115,723621920,57796,wikitext,897496,edit,autoconfirmed,0,,infinity,327788
897709,0,Alan_Pardew,,0,0,0,0.840632242542,20160709174806,20160706030750,728551637,61208,wikitext,897709,edit,autoconfirmed,0,,20161127213311,621878
